date,customer_id,product,quantity,unit_price,total_value,month
2023-01-31,Customer_037,Drinks,50,16.28,814.14,2
2023-01-31,Customer_037,Sauces,31,27.24,844.51,2
2023-01-31,Customer_037,Frozen Items,23,46.15,1061.42,2
2023-01-31,Customer_038,Chicken Dips,40,23.2,927.89,2
2023-01-31,Customer_038,Cheese Dips,40,23.99,959.66,2
2023-01-31,Customer_038,Drinks,24,12.48,299.59,2
2023-01-31,Customer_038,Sauces,40,8.73,349.04,2
2023-01-31,Customer_038,Frozen Items,14,39.69,555.72,2
2023-01-31,Customer_039,Chicken Dips,42,42.67,1792.08,2
2023-01-31,Customer_039,Cheese Dips,4,37.36,149.43,2
2023-01-31,Customer_039,Drinks,8,32.47,259.75,2
2023-01-31,Customer_039,Sauces,41,26.42,1083.31,2
2023-01-31,Customer_039,Frozen Items,23,47.16,1084.62,2
2023-01-31,Customer_040,Chicken Dips,5,26.77,133.84,2
2023-01-31,Customer_040,Cheese Dips,10,6.4,64.03,2
2023-01-31,Customer_040,Drinks,30,12.29,368.72,2
2023-01-31,Customer_040,Sauces,25,7.31,182.85,2
2023-01-31,Customer_040,Frozen Items,37,33.05,1222.85,2
2023-01-31,Customer_041,Chicken Dips,32,9.8,313.5,2
2023-01-31,Customer_041,Cheese Dips,40,20.82,832.77,2
2023-01-31,Customer_041,Drinks,0,27.3,0.0,2
2023-01-31,Customer_041,Sauces,25,24.57,614.18,2
2023-01-31,Customer_041,Frozen Items,7,8.42,58.92,2
2023-01-31,Customer_042,Chicken Dips,44,40.97,1802.84,2
2023-01-31,Customer_042,Cheese Dips,27,17.25,465.66,2
2023-01-31,Customer_042,Drinks,32,9.64,308.45,2
2023-01-31,Customer_042,Sauces,9,9.12,82.09,2
2023-01-31,Customer_042,Frozen Items,31,11.16,345.86,2
2023-01-31,Customer_043,Chicken Dips,12,36.08,432.9,2
2023-01-31,Customer_043,Cheese Dips,10,13.33,133.31,2
2023-01-31,Customer_043,Drinks,23,39.13,899.94,2
2023-01-31,Customer_043,Sauces,41,39.16,1605.42,2
2023-01-31,Customer_043,Frozen Items,27,36.15,976.12,2
2023-01-31,Customer_044,Chicken Dips,9,49.13,442.13,2
2023-01-31,Customer_044,Cheese Dips,34,27.02,918.82,2
2023-01-31,Customer_044,Drinks,14,7.32,102.51,2
2023-01-31,Customer_044,Sauces,30,6.77,203.23,2
2023-01-31,Customer_044,Frozen Items,19,31.47,597.97,2
2023-01-31,Customer_045,Chicken Dips,15,13.13,196.89,2
2023-01-31,Customer_045,Cheese Dips,36,26.29,946.6,2
2023-01-31,Customer_045,Drinks,14,6.53,91.39,2
2023-01-31,Customer_045,Sauces,9,37.9,341.06,2
2023-01-31,Customer_045,Frozen Items,17,46.6,792.16,2
2023-01-31,Customer_046,Chicken Dips,29,23.98,695.4,2
2023-01-31,Customer_046,Cheese Dips,3,38.53,115.58,2
2023-01-31,Customer_046,Drinks,22,43.0,946.1,2
2023-01-31,Customer_046,Sauces,36,28.51,1026.34,2
2023-01-31,Customer_046,Frozen Items,24,6.67,159.97,2
2023-01-31,Customer_047,Chicken Dips,32,15.35,491.21,2
2023-01-31,Customer_047,Cheese Dips,3,44.82,134.47,2
2023-01-31,Customer_047,Drinks,25,24.85,621.16,2
2023-01-31,Customer_047,Sauces,25,7.94,198.53,2
2023-01-31,Customer_047,Frozen Items,38,29.28,1112.53,2
2023-01-31,Customer_048,Chicken Dips,11,19.34,212.78,2
2023-01-31,Customer_048,Cheese Dips,41,28.41,1164.71,2
2023-01-31,Customer_048,Drinks,41,44.45,1822.45,2
2023-01-31,Customer_048,Sauces,40,6.1,243.92,2
2023-01-31,Customer_048,Frozen Items,47,49.57,2329.57,2
2023-01-31,Customer_049,Chicken Dips,23,13.35,306.96,2
2023-01-31,Customer_049,Cheese Dips,40,47.26,1890.32,2
2023-01-31,Customer_049,Drinks,2,8.15,16.3,2
2023-01-31,Customer_049,Sauces,13,7.37,95.82,2
2023-01-31,Customer_049,Frozen Items,27,23.09,623.35,2
2023-03-02,Customer_000,Chicken Dips,42,26.59,1116.79,3
2023-03-02,Customer_000,Cheese Dips,35,17.23,602.91,3
2023-03-02,Customer_000,Drinks,22,39.57,870.59,3
2023-03-02,Customer_000,Sauces,50,20.14,1006.83,3
2023-03-02,Customer_000,Frozen Items,10,38.19,381.91,3
2023-03-02,Customer_001,Chicken Dips,20,9.97,199.43,3
2023-03-02,Customer_001,Cheese Dips,45,17.93,806.66,3
2023-03-02,Customer_001,Drinks,21,37.2,781.2,3
2023-03-02,Customer_001,Sauces,26,6.89,179.25,3
2023-03-02,Customer_001,Frozen Items,10,45.97,459.65,3
2023-03-02,Customer_002,Chicken Dips,18,9.93,178.67,3
2023-03-02,Customer_002,Cheese Dips,31,35.58,1103.11,3
2023-03-02,Customer_002,Drinks,44,40.91,1800.02,3
2023-03-02,Customer_002,Sauces,43,9.02,388.01,3
2023-03-02,Customer_002,Frozen Items,28,49.2,1377.74,3
2023-03-02,Customer_003,Chicken Dips,9,26.03,234.3,3
2023-03-02,Customer_003,Cheese Dips,22,12.52,275.36,3
2023-03-02,Customer_003,Drinks,4,7.92,31.7,3
2023-03-02,Customer_003,Sauces,30,47.42,1422.69,3
2023-03-02,Customer_003,Frozen Items,48,32.35,1552.71,3
2023-03-02,Customer_004,Chicken Dips,38,7.11,270.28,3
2023-03-02,Customer_004,Cheese Dips,45,14.92,671.48,3
2023-03-02,Customer_004,Drinks,1,48.08,48.08,3
2023-03-02,Customer_004,Sauces,27,20.76,560.4,3
2023-03-02,Customer_004,Frozen Items,36,33.34,1200.24,3
2023-03-02,Customer_005,Chicken Dips,17,44.77,761.1,3
2023-03-02,Customer_005,Cheese Dips,23,31.88,733.18,3
2023-03-02,Customer_005,Drinks,43,12.83,551.49,3
2023-03-02,Customer_005,Sauces,33,28.19,930.14,3
2023-03-02,Customer_005,Frozen Items,27,36.32,980.67,3
2023-03-02,Customer_006,Chicken Dips,48,45.38,2178.46,3
2023-03-02,Customer_006,Cheese Dips,29,15.1,437.89,3
2023-03-02,Customer_006,Drinks,22,38.65,850.39,3
2023-03-02,Customer_006,Sauces,22,31.68,697.01,3
2023-03-02,Customer_006,Frozen Items,47,9.12,428.49,3
2023-03-02,Customer_007,Chicken Dips,10,22.6,226.03,3
2023-03-02,Customer_007,Cheese Dips,44,7.0,307.87,3
2023-03-02,Customer_007,Drinks,7,43.8,306.57,3
2023-03-02,Customer_007,Sauces,28,19.81,554.6,3
2023-03-02,Customer_007,Frozen Items,16,29.79,476.62,3
2023-03-02,Customer_008,Chicken Dips,39,23.38,911.84,3
2023-03-02,Customer_008,Cheese Dips,22,16.69,367.16,3
2023-03-02,Customer_008,Drinks,7,7.2,50.37,3
2023-03-02,Customer_008,Sauces,25,8.65,216.18,3
2023-03-02,Customer_008,Frozen Items,17,49.62,843.48,3
2023-03-02,Customer_009,Chicken Dips,9,27.28,245.53,3
2023-03-02,Customer_009,Cheese Dips,27,42.11,1136.99,3
2023-03-02,Customer_009,Drinks,8,34.8,278.36,3
2023-03-02,Customer_009,Sauces,26,30.46,791.91,3
2023-03-02,Customer_009,Frozen Items,27,44.54,1202.54,3
2023-03-02,Customer_010,Chicken Dips,8,44.07,352.54,3
2023-03-02,Customer_010,Cheese Dips,43,12.08,519.45,3
2023-03-02,Customer_010,Drinks,15,20.03,300.46,3
2023-03-02,Customer_010,Sauces,42,46.85,1967.87,3
2023-03-02,Customer_010,Frozen Items,16,32.84,525.4,3
2023-03-02,Customer_011,Chicken Dips,21,13.51,283.81,3
2023-03-02,Customer_011,Cheese Dips,39,44.64,1740.93,3
2023-03-02,Customer_011,Drinks,48,25.95,1245.42,3
2023-03-02,Customer_011,Sauces,9,5.23,47.08,3
2023-03-02,Customer_011,Frozen Items,5,38.46,192.29,3
2023-03-02,Customer_012,Chicken Dips,6,41.81,250.85,3
2023-03-02,Customer_012,Cheese Dips,47,13.69,643.48,3
2023-03-02,Customer_012,Drinks,3,30.19,90.58,3
2023-03-02,Customer_012,Sauces,35,16.69,584.19,3
2023-03-02,Customer_012,Frozen Items,24,41.84,1004.17,3
2023-03-02,Customer_013,Chicken Dips,30,17.75,532.51,3
2023-03-02,Customer_013,Cheese Dips,49,29.36,1438.49,3
2023-03-02,Customer_013,Drinks,34,20.38,693.06,3
2023-03-02,Customer_013,Sauces,13,9.61,124.97,3
2023-03-02,Customer_013,Frozen Items,38,12.82,487.12,3
2023-03-02,Customer_014,Chicken Dips,16,8.05,128.84,3
2023-03-02,Customer_014,Cheese Dips,30,39.69,1190.83,3
2023-03-02,Customer_014,Drinks,14,31.2,436.77,3
2023-03-02,Customer_014,Sauces,7,7.61,53.24,3
2023-03-02,Customer_014,Frozen Items,20,7.06,141.17,3
2023-03-02,Customer_015,Chicken Dips,23,49.56,1139.8,3
2023-03-02,Customer_015,Cheese Dips,42,34.14,1433.91,3
2023-03-02,Customer_015,Drinks,23,39.12,899.8,3
2023-03-02,Customer_015,Sauces,21,7.95,167.02,3
2023-03-02,Customer_015,Frozen Items,44,19.56,860.75,3
2023-03-02,Customer_016,Chicken Dips,19,16.36,310.89,3
2023-03-02,Customer_016,Cheese Dips,29,25.07,726.9,3
2023-03-02,Customer_016,Drinks,26,49.87,1296.64,3
2023-03-02,Customer_016,Sauces,24,9.6,230.37,3
2023-03-02,Customer_016,Frozen Items,52,12.36,642.88,3
2023-03-02,Customer_017,Chicken Dips,46,42.17,1939.66,3
2023-03-02,Customer_017,Cheese Dips,31,42.8,1326.73,3
2023-03-02,Customer_017,Drinks,17,34.45,585.7,3
2023-03-02,Customer_017,Sauces,46,47.79,2198.29,3
2023-03-02,Customer_017,Frozen Items,7,24.46,171.19,3
2023-03-02,Customer_018,Chicken Dips,28,45.93,1286.0,3
2023-03-02,Customer_018,Cheese Dips,10,33.73,337.34,3
2023-03-02,Customer_018,Drinks,13,39.2,509.66,3
2023-03-02,Customer_018,Sauces,27,49.28,1330.53,3
2023-03-02,Customer_018,Frozen Items,0,19.43,0.0,3
2023-03-02,Customer_019,Chicken Dips,48,15.35,736.7,3
2023-03-02,Customer_019,Cheese Dips,9,6.4,57.61,3
2023-03-02,Customer_019,Drinks,31,37.17,1152.32,3
2023-03-02,Customer_019,Sauces,11,43.9,482.86,3
2023-03-02,Customer_019,Frozen Items,23,12.17,279.82,3
2023-03-02,Customer_020,Chicken Dips,15,44.09,661.32,3
2023-03-02,Customer_020,Cheese Dips,38,11.91,452.76,3
2023-03-02,Customer_020,Drinks,35,39.25,1373.61,3
2023-03-02,Customer_020,Sauces,34,40.86,1389.1,3
2023-03-02,Customer_020,Frozen Items,8,46.03,368.26,3
2023-03-02,Customer_021,Chicken Dips,50,32.75,1637.46,3
2023-03-02,Customer_021,Cheese Dips,46,5.06,232.55,3
2023-03-02,Customer_021,Drinks,46,10.63,489.13,3
2023-03-02,Customer_021,Sauces,30,24.36,730.91,3
2023-03-02,Customer_021,Frozen Items,11,15.15,166.64,3
2023-03-02,Customer_022,Chicken Dips,13,31.19,405.45,3
2023-03-02,Customer_022,Cheese Dips,11,31.56,347.18,3
2023-03-02,Customer_022,Drinks,18,18.97,341.39,3
2023-03-02,Customer_022,Sauces,33,5.52,182.26,3
2023-03-02,Customer_022,Frozen Items,33,35.62,1175.48,3
2023-03-02,Customer_023,Chicken Dips,23,26.6,611.74,3
2023-03-02,Customer_023,Cheese Dips,28,18.12,507.49,3
2023-03-02,Customer_023,Drinks,44,43.71,1923.04,3
2023-03-02,Customer_023,Sauces,39,45.85,1788.22,3
2023-03-02,Customer_023,Frozen Items,48,38.71,1858.19,3
2023-03-02,Customer_024,Chicken Dips,47,15.89,746.93,3
2023-03-02,Customer_024,Cheese Dips,29,30.69,890.03,3
2023-03-02,Customer_024,Drinks,31,32.82,1017.33,3
2023-03-02,Customer_024,Sauces,37,20.57,761.12,3
2023-03-02,Customer_024,Frozen Items,7,5.44,38.08,3
2023-03-02,Customer_025,Chicken Dips,34,28.3,962.1,3
2023-03-02,Customer_025,Cheese Dips,36,44.71,1609.7,3
2023-03-02,Customer_025,Drinks,13,42.1,547.34,3
2023-03-02,Customer_025,Sauces,11,22.86,251.48,3
2023-03-02,Customer_025,Frozen Items,1,48.99,48.99,3
2023-03-02,Customer_026,Chicken Dips,13,36.03,468.34,3
2023-03-02,Customer_026,Cheese Dips,26,41.96,1091.09,3
2023-03-02,Customer_026,Drinks,22,12.54,275.81,3
2023-03-02,Customer_026,Sauces,38,47.82,1817.15,3
2023-03-02,Customer_026,Frozen Items,28,45.33,1269.24,3
2023-03-02,Customer_027,Chicken Dips,16,47.13,754.07,3
2023-03-02,Customer_027,Cheese Dips,20,32.58,651.65,3
2023-03-02,Customer_027,Drinks,22,36.91,811.97,3
2023-03-02,Customer_027,Sauces,32,47.63,1524.18,3
2023-03-02,Customer_027,Frozen Items,44,20.28,892.11,3
2023-03-02,Customer_028,Chicken Dips,18,34.74,625.26,3
2023-03-02,Customer_028,Cheese Dips,34,31.89,1084.14,3
2023-03-02,Customer_028,Drinks,43,25.35,1090.24,3
2023-03-02,Customer_028,Sauces,33,6.83,225.52,3
2023-03-02,Customer_028,Frozen Items,12,24.74,296.85,3
2023-03-02,Customer_029,Chicken Dips,30,7.72,231.48,3
2023-03-02,Customer_029,Cheese Dips,42,34.26,1439.06,3
2023-03-02,Customer_029,Drinks,30,44.23,1326.91,3
2023-03-02,Customer_029,Sauces,47,19.81,930.87,3
2023-03-02,Customer_029,Frozen Items,47,38.49,1809.15,3
2023-03-02,Customer_030,Chicken Dips,20,24.51,490.29,3
2023-03-02,Customer_030,Cheese Dips,44,12.28,540.11,3
2023-03-02,Customer_030,Drinks,33,37.36,1233.01,3
2023-03-02,Customer_030,Sauces,40,19.95,798.17,3
2023-03-02,Customer_030,Frozen Items,19,48.87,928.45,3
2023-03-02,Customer_031,Chicken Dips,33,8.67,286.07,3
2023-03-02,Customer_031,Cheese Dips,8,35.61,284.88,3
2023-03-02,Customer_031,Drinks,26,6.38,165.86,3
2023-03-02,Customer_031,Sauces,27,42.82,1156.15,3
2023-03-02,Customer_031,Frozen Items,1,44.07,44.07,3
2023-03-02,Customer_032,Chicken Dips,50,38.42,1921.09,3
2023-03-02,Customer_032,Cheese Dips,47,33.29,1564.84,3
2023-03-02,Customer_032,Drinks,8,27.72,221.74,3
2023-03-02,Customer_032,Sauces,28,44.02,1232.46,3
2023-03-02,Customer_032,Frozen Items,35,24.74,865.82,3
2023-03-02,Customer_033,Chicken Dips,47,22.8,1071.51,3
2023-03-02,Customer_033,Cheese Dips,46,44.3,2037.99,3
2023-03-02,Customer_033,Drinks,20,40.68,813.66,3
2023-03-02,Customer_033,Sauces,35,17.46,611.0,3
2023-03-02,Customer_033,Frozen Items,12,17.77,213.28,3
2023-03-02,Customer_034,Chicken Dips,29,33.03,957.97,3
2023-03-02,Customer_034,Cheese Dips,31,42.62,1321.22,3
2023-03-02,Customer_034,Drinks,38,10.92,414.98,3
2023-03-02,Customer_034,Sauces,39,23.24,906.32,3
2023-03-02,Customer_034,Frozen Items,6,33.46,200.79,3
2023-03-02,Customer_035,Chicken Dips,27,13.14,354.89,3
2023-03-02,Customer_035,Cheese Dips,16,8.11,129.78,3
2023-03-02,Customer_035,Drinks,48,16.13,774.02,3
2023-03-02,Customer_035,Sauces,9,31.07,279.66,3
2023-03-02,Customer_035,Frozen Items,41,31.68,1298.99,3
2023-03-02,Customer_036,Chicken Dips,10,34.35,343.46,3
2023-03-02,Customer_036,Cheese Dips,15,48.62,729.35,3
2023-03-02,Customer_036,Drinks,27,43.61,1177.45,3
2023-03-02,Customer_036,Sauces,12,19.63,235.6,3
2023-03-02,Customer_036,Frozen Items,43,31.94,1373.51,3
2023-03-02,Customer_037,Chicken Dips,35,48.64,1702.47,3
2023-03-02,Customer_037,Cheese Dips,50,8.31,415.37,3
2023-03-02,Customer_037,Drinks,52,25.19,1310.14,3
2023-03-02,Customer_037,Sauces,31,24.39,756.09,3
2023-03-02,Customer_037,Frozen Items,17,31.45,534.73,3
2023-03-02,Customer_038,Chicken Dips,31,16.36,507.28,3
2023-03-02,Customer_038,Cheese Dips,36,12.54,451.54,3
2023-03-02,Customer_038,Drinks,31,32.25,999.73,3
2023-03-02,Customer_038,Sauces,44,29.01,1276.35,3
2023-03-02,Customer_038,Frozen Items,11,42.99,472.86,3
2023-03-02,Customer_039,Chicken Dips,45,31.34,1410.34,3
2023-03-02,Customer_039,Cheese Dips,6,14.26,85.58,3
2023-03-02,Customer_039,Drinks,5,17.14,85.69,3
2023-03-02,Customer_039,Sauces,37,10.53,389.75,3
2023-03-02,Customer_039,Frozen Items,20,47.15,942.95,3
2023-03-02,Customer_040,Chicken Dips,1,10.49,10.49,3
2023-03-02,Customer_040,Cheese Dips,6,13.1,78.6,3
2023-03-02,Customer_040,Drinks,31,9.65,299.12,3
2023-03-02,Customer_040,Sauces,24,6.87,164.9,3
2023-03-02,Customer_040,Frozen Items,45,22.88,1029.69,3
2023-03-02,Customer_041,Chicken Dips,32,48.43,1549.77,3
2023-03-02,Customer_041,Cheese Dips,33,19.54,644.85,3
2023-03-02,Customer_041,Drinks,8,31.11,248.84,3
2023-03-02,Customer_041,Sauces,25,28.2,705.05,3
2023-03-02,Customer_041,Frozen Items,2,20.42,40.84,3
2023-03-02,Customer_042,Chicken Dips,48,11.28,541.65,3
2023-03-02,Customer_042,Cheese Dips,28,36.71,1027.9,3
2023-03-02,Customer_042,Drinks,40,37.98,1519.22,3
2023-03-02,Customer_042,Sauces,12,48.65,583.75,3
2023-03-02,Customer_042,Frozen Items,31,37.89,1174.51,3
2023-03-02,Customer_043,Chicken Dips,8,44.07,352.53,3
2023-03-02,Customer_043,Cheese Dips,15,16.49,247.33,3
2023-03-02,Customer_043,Drinks,16,42.72,683.44,3
2023-03-02,Customer_043,Sauces,46,21.84,1004.79,3
2023-03-02,Customer_043,Frozen Items,24,15.99,383.68,3
2023-03-02,Customer_044,Chicken Dips,13,44.1,573.31,3
2023-03-02,Customer_044,Cheese Dips,40,39.58,1583.33,3
2023-03-02,Customer_044,Drinks,12,40.8,489.58,3
2023-03-02,Customer_044,Sauces,24,35.44,850.63,3
2023-03-02,Customer_044,Frozen Items,12,47.34,568.07,3
2023-03-02,Customer_045,Chicken Dips,19,35.01,665.26,3
2023-03-02,Customer_045,Cheese Dips,40,9.8,391.87,3
2023-03-02,Customer_045,Drinks,9,49.97,449.76,3
2023-03-02,Customer_045,Sauces,10,19.32,193.15,3
2023-03-02,Customer_045,Frozen Items,15,23.31,349.66,3
2023-03-02,Customer_046,Chicken Dips,36,9.07,326.58,3
2023-03-02,Customer_046,Cheese Dips,10,9.91,99.1,3
2023-03-02,Customer_046,Drinks,20,23.19,463.73,3
2023-03-02,Customer_046,Sauces,38,35.04,1331.58,3
2023-03-02,Customer_046,Frozen Items,23,45.56,1047.92,3
2023-03-02,Customer_047,Chicken Dips,33,19.27,636.04,3
2023-03-02,Customer_047,Cheese Dips,2,10.41,20.82,3
2023-03-02,Customer_047,Drinks,23,34.21,786.79,3
2023-03-02,Customer_047,Sauces,23,19.61,450.95,3
2023-03-02,Customer_047,Frozen Items,40,22.83,913.11,3
2023-03-02,Customer_048,Chicken Dips,10,22.12,221.19,3
2023-03-02,Customer_048,Cheese Dips,48,31.84,1528.41,3
2023-03-02,Customer_048,Drinks,32,25.0,799.96,3
2023-03-02,Customer_048,Sauces,44,8.29,364.93,3
2023-03-02,Customer_048,Frozen Items,40,12.58,503.2,3
2023-03-02,Customer_049,Chicken Dips,26,39.17,1018.43,3
2023-03-02,Customer_049,Cheese Dips,47,22.09,1038.25,3
2023-03-02,Customer_049,Drinks,9,47.82,430.35,3
2023-03-02,Customer_049,Sauces,11,26.56,292.2,3
2023-03-02,Customer_049,Frozen Items,31,41.62,1290.2,3
2023-04-01,Customer_000,Chicken Dips,46,22.11,1017.0,4
2023-04-01,Customer_000,Cheese Dips,29,28.7,832.24,4
2023-04-01,Customer_000,Drinks,17,32.36,550.05,4
2023-04-01,Customer_000,Sauces,48,41.58,1996.05,4
2023-04-01,Customer_000,Frozen Items,8,37.2,297.58,4
2023-04-01,Customer_001,Chicken Dips,24,13.81,331.44,4
2023-04-01,Customer_001,Cheese Dips,44,45.35,1995.49,4
2023-04-01,Customer_001,Drinks,22,45.41,999.05,4
2023-04-01,Customer_001,Sauces,30,34.46,1033.84,4
2023-04-01,Customer_001,Frozen Items,12,7.71,92.54,4
2023-04-01,Customer_002,Chicken Dips,14,26.56,371.89,4
2023-04-01,Customer_002,Cheese Dips,25,9.56,239.1,4
2023-04-01,Customer_002,Drinks,38,16.55,629.09,4
2023-04-01,Customer_002,Sauces,42,35.15,1476.48,4
2023-04-01,Customer_002,Frozen Items,25,31.14,778.55,4
2023-04-01,Customer_003,Chicken Dips,11,32.47,357.12,4
2023-04-01,Customer_003,Cheese Dips,22,23.0,505.91,4
2023-04-01,Customer_003,Drinks,4,42.04,168.17,4
2023-04-01,Customer_003,Sauces,29,35.65,1033.86,4
2023-04-01,Customer_003,Frozen Items,52,40.99,2131.49,4
2023-04-01,Customer_004,Chicken Dips,35,18.29,640.06,4
2023-04-01,Customer_004,Cheese Dips,37,30.53,1129.57,4
2023-04-01,Customer_004,Drinks,10,46.3,462.99,4
2023-04-01,Customer_004,Sauces,23,26.76,615.47,4
2023-04-01,Customer_004,Frozen Items,38,41.71,1584.93,4
2023-04-01,Customer_005,Chicken Dips,18,28.69,516.46,4
2023-04-01,Customer_005,Cheese Dips,27,33.71,910.15,4
2023-04-01,Customer_005,Drinks,47,44.79,2105.1,4
2023-04-01,Customer_005,Sauces,32,40.72,1302.99,4
2023-04-01,Customer_005,Frozen Items,35,12.86,450.27,4
2023-04-01,Customer_006,Chicken Dips,49,42.79,2096.89,4
2023-04-01,Customer_006,Cheese Dips,34,39.65,1348.02,4
2023-04-01,Customer_006,Drinks,15,15.66,234.89,4
2023-04-01,Customer_006,Sauces,18,18.59,334.67,4
2023-04-01,Customer_006,Frozen Items,50,42.02,2100.88,4
2023-04-01,Customer_007,Chicken Dips,8,35.04,280.32,4
2023-04-01,Customer_007,Cheese Dips,37,39.5,1461.48,4
2023-04-01,Customer_007,Drinks,15,25.33,379.94,4
2023-04-01,Customer_007,Sauces,21,11.88,249.57,4
2023-04-01,Customer_007,Frozen Items,8,38.16,305.27,4
2023-04-01,Customer_008,Chicken Dips,39,26.28,1024.93,4
2023-04-01,Customer_008,Cheese Dips,21,9.31,195.45,4
2023-04-01,Customer_008,Drinks,7,33.89,237.22,4
2023-04-01,Customer_008,Sauces,30,29.6,888.04,4
2023-04-01,Customer_008,Frozen Items,22,16.56,364.32,4
2023-04-01,Customer_009,Chicken Dips,16,27.35,437.67,4
2023-04-01,Customer_009,Cheese Dips,26,17.35,451.21,4
2023-04-01,Customer_009,Drinks,7,36.28,253.97,4
2023-04-01,Customer_009,Sauces,21,24.92,523.37,4
2023-04-01,Customer_009,Frozen Items,33,37.6,1240.91,4
2023-04-01,Customer_010,Chicken Dips,12,20.35,244.19,4
2023-04-01,Customer_010,Cheese Dips,45,32.14,1446.52,4
2023-04-01,Customer_010,Drinks,12,31.03,372.33,4
2023-04-01,Customer_010,Sauces,40,39.77,1590.72,4
2023-04-01,Customer_010,Frozen Items,16,8.85,141.67,4
2023-04-01,Customer_011,Chicken Dips,16,31.81,508.94,4
2023-04-01,Customer_011,Cheese Dips,43,19.55,840.72,4
2023-04-01,Customer_011,Drinks,44,20.97,922.89,4
2023-04-01,Customer_011,Sauces,6,24.91,149.45,4
2023-04-01,Customer_011,Frozen Items,2,35.13,70.26,4
2023-04-01,Customer_012,Chicken Dips,9,17.2,154.81,4
2023-04-01,Customer_012,Cheese Dips,48,34.29,1645.9,4
2023-04-01,Customer_012,Drinks,8,15.39,123.1,4
2023-04-01,Customer_012,Sauces,37,19.99,739.45,4
2023-04-01,Customer_012,Frozen Items,22,7.36,161.82,4
2023-04-01,Customer_013,Chicken Dips,26,21.33,554.64,4
2023-04-01,Customer_013,Cheese Dips,45,37.88,1704.57,4
2023-04-01,Customer_013,Drinks,36,7.71,277.43,4
2023-04-01,Customer_013,Sauces,18,48.09,865.68,4
2023-04-01,Customer_013,Frozen Items,43,12.67,544.87,4
2023-04-01,Customer_014,Chicken Dips,22,9.35,205.71,4
2023-04-01,Customer_014,Cheese Dips,38,41.98,1595.29,4
2023-04-01,Customer_014,Drinks,14,18.54,259.54,4
2023-04-01,Customer_014,Sauces,14,40.8,571.13,4
2023-04-01,Customer_014,Frozen Items,19,22.97,436.42,4
2023-04-01,Customer_015,Chicken Dips,29,5.9,171.13,4
2023-04-01,Customer_015,Cheese Dips,42,46.72,1962.03,4
2023-04-01,Customer_015,Drinks,20,42.89,857.83,4
2023-04-01,Customer_015,Sauces,19,9.18,174.45,4
2023-04-01,Customer_015,Frozen Items,49,9.01,441.52,4
2023-04-01,Customer_016,Chicken Dips,23,43.91,1009.95,4
2023-04-01,Customer_016,Cheese Dips,27,42.17,1138.67,4
2023-04-01,Customer_016,Drinks,30,12.17,365.06,4
2023-04-01,Customer_016,Sauces,27,18.64,503.3,4
2023-04-01,Customer_016,Frozen Items,45,20.38,916.89,4
2023-04-01,Customer_017,Chicken Dips,48,8.94,429.31,4
2023-04-01,Customer_017,Cheese Dips,36,29.92,1077.16,4
2023-04-01,Customer_017,Drinks,16,22.86,365.83,4
2023-04-01,Customer_017,Sauces,50,47.41,2370.37,4
2023-04-01,Customer_017,Frozen Items,1,28.21,28.21,4
2023-04-01,Customer_018,Chicken Dips,26,40.38,1049.94,4
2023-04-01,Customer_018,Cheese Dips,11,30.5,335.45,4
2023-04-01,Customer_018,Drinks,11,14.38,158.21,4
2023-04-01,Customer_018,Sauces,23,10.24,235.44,4
2023-04-01,Customer_018,Frozen Items,1,33.26,33.26,4
2023-04-01,Customer_019,Chicken Dips,50,28.96,1448.08,4
2023-04-01,Customer_019,Cheese Dips,12,11.36,136.29,4
2023-04-01,Customer_019,Drinks,29,18.71,542.61,4
2023-04-01,Customer_019,Sauces,18,19.51,351.25,4
2023-04-01,Customer_019,Frozen Items,18,12.81,230.55,4
2023-04-01,Customer_020,Chicken Dips,8,15.06,120.5,4
2023-04-01,Customer_020,Cheese Dips,37,30.79,1139.11,4
2023-04-01,Customer_020,Drinks,43,42.01,1806.5,4
2023-04-01,Customer_020,Sauces,40,26.57,1062.84,4
2023-04-01,Customer_020,Frozen Items,4,46.52,186.1,4
2023-04-01,Customer_021,Chicken Dips,41,32.28,1323.54,4
2023-04-01,Customer_021,Cheese Dips,43,42.32,1819.76,4
2023-04-01,Customer_021,Drinks,43,27.62,1187.47,4
2023-04-01,Customer_021,Sauces,35,42.13,1474.69,4
2023-04-01,Customer_021,Frozen Items,10,10.48,104.79,4
2023-04-01,Customer_022,Chicken Dips,12,6.16,73.94,4
2023-04-01,Customer_022,Cheese Dips,15,15.46,231.97,4
2023-04-01,Customer_022,Drinks,14,24.78,346.89,4
2023-04-01,Customer_022,Sauces,38,5.01,190.57,4
2023-04-01,Customer_022,Frozen Items,33,34.26,1130.55,4
2023-04-01,Customer_023,Chicken Dips,24,22.39,537.38,4
2023-04-01,Customer_023,Cheese Dips,27,40.13,1083.63,4
2023-04-01,Customer_023,Drinks,45,14.53,653.8,4
2023-04-01,Customer_023,Sauces,35,7.6,266.0,4
2023-04-01,Customer_023,Frozen Items,50,18.38,919.05,4
2023-04-01,Customer_024,Chicken Dips,45,15.76,709.34,4
2023-04-01,Customer_024,Cheese Dips,23,8.36,192.24,4
2023-04-01,Customer_024,Drinks,28,13.0,363.99,4
2023-04-01,Customer_024,Sauces,34,27.92,949.42,4
2023-04-01,Customer_024,Frozen Items,6,15.3,91.8,4
